aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000005466,F005466,Rajasthan,RajasthanDist46,1.79,Cotton,Rainfed,Loam
100000005467,F005467,West Bengal,WestDist20,2.3,Maize,Rainfed,Sandy
100000005468,F005468,Madhya Pradesh,MadhyaDist156,2.22,Wheat,Borewell,Clay
100000005469,F005469,Chhattisgarh,ChhattisgarhDist37,1.4,Maize,Rainfed,Sandy
100000005470,F005470,Madhya Pradesh,MadhyaDist171,2.01,Maize,Canal,Sandy
100000005471,F005471,Mizoram,MizoramDist130,6.12,Maize,Borewell,Loam
100000005472,F005472,Meghalaya,MeghalayaDist5,2.47,Millet,Canal,Sandy
100000005473,F005473,Manipur,ManipurDist98,1.35,Maize,Rainfed,Loam
100000005474,F005474,Karnataka,KarnatakaDist13,1.22,Maize,Borewell,Sandy
100000005475,F005475,Chhattisgarh,ChhattisgarhDist27,1.59,Paddy,Borewell,Clay
100000005476,F005476,Odisha,OdishaDist47,6.75,Paddy,Borewell,Clay
100000005477,F005477,Maharashtra,MaharashtraDist82,1.57,Sugarcane,Canal,Loam
100000005478,F005478,Andhra Pradesh,AndhraDist30,1.79,Paddy,Canal,Clay
100000005479,F005479,Telangana,TelanganaDist57,1.24,Maize,Borewell,Clay
100000005480,F005480,Meghalaya,MeghalayaDist119,4.39,Paddy,Rainfed,Sandy
100000005481,F005481,Himachal Pradesh,HimachalDist60,8.74,Maize,Borewell,Clay
100000005482,F005482,Andhra Pradesh,AndhraDist114,2.61,Paddy,Rainfed,Sandy
100000005483,F005483,Gujarat,GujaratDist2,1.95,Cotton,Borewell,Sandy
100000005484,F005484,Bihar,BiharDist142,1.88,Wheat,Rainfed,Clay
100000005485,F005485,Punjab,PunjabDist1,0.27,Wheat,Rainfed,Loam
100000005486,F005486,Maharashtra,MaharashtraDist104,3.31,Cotton,Canal,Clay
100000005487,F005487,Arunachal Pradesh,ArunachalDist88,2.03,Paddy,Rainfed,Clay
100000005488,F005488,Nagaland,NagalandDist8,2.57,Paddy,Rainfed,Clay
100000005489,F005489,Uttar Pradesh,UttarDist18,1.03,Wheat,Rainfed,Clay
100000005490,F005490,Tamil Nadu,TamilDist161,1.34,Paddy,Canal,Clay
100000005491,F005491,Maharashtra,MaharashtraDist71,1.31,Cotton,Canal,Sandy
100000005492,F005492,Uttar Pradesh,UttarDist129,4.13,Paddy,Rainfed,Sandy
100000005493,F005493,Uttarakhand,UttarakhandDist46,1.35,Wheat,Borewell,Clay
100000005494,F005494,Jharkhand,JharkhandDist129,9.64,Maize,Rainfed,Clay
100000005495,F005495,Maharashtra,MaharashtraDist41,2.57,Cotton,Rainfed,Clay
100000005496,F005496,Meghalaya,MeghalayaDist15,0.66,Millet,Rainfed,Clay
100000005497,F005497,Kerala,KeralaDist126,1.64,Rubber,Rainfed,Sandy
100000005498,F005498,Arunachal Pradesh,ArunachalDist12,1.08,Paddy,Canal,Sandy
100000005499,F005499,Himachal Pradesh,HimachalDist36,0.31,Paddy,Rainfed,Loam
100000005500,F005500,Punjab,PunjabDist138,6.55,Paddy,Rainfed,Sandy
100000005501,F005501,Arunachal Pradesh,ArunachalDist198,3.2,Millet,Borewell,Loam
100000005502,F005502,Goa,GoaDist66,2.79,Cashew,Borewell,Sandy
100000005503,F005503,Assam,AssamDist2,2.08,Tea,Canal,Sandy
100000005504,F005504,Manipur,ManipurDist68,0.6,Maize,Canal,Clay
100000005505,F005505,Haryana,HaryanaDist167,1.24,Paddy,Borewell,Clay
100000005506,F005506,Uttar Pradesh,UttarDist118,3.57,Paddy,Borewell,Sandy
100000005507,F005507,Uttar Pradesh,UttarDist118,0.79,Wheat,Borewell,Loam
100000005508,F005508,Kerala,KeralaDist122,0.24,Paddy,Rainfed,Sandy
100000005509,F005509,Nagaland,NagalandDist110,1.52,Maize,Canal,Clay
100000005510,F005510,Meghalaya,MeghalayaDist46,1.63,Millet,Canal,Clay
100000005511,F005511,Nagaland,NagalandDist39,2.03,Paddy,Borewell,Loam
100000005512,F005512,Bihar,BiharDist51,3.26,Maize,Canal,Loam
100000005513,F005513,Maharashtra,MaharashtraDist176,3.03,Soybean,Rainfed,Loam
100000005514,F005514,Tripura,TripuraDist161,2.24,Paddy,Borewell,Sandy
100000005515,F005515,Tripura,TripuraDist172,4.74,Maize,Rainfed,Sandy
100000005516,F005516,Tripura,TripuraDist25,0.54,Paddy,Borewell,Clay
100000005517,F005517,Telangana,TelanganaDist10,2.73,Paddy,Rainfed,Sandy
100000005518,F005518,Uttar Pradesh,UttarDist184,3.01,Wheat,Rainfed,Sandy
100000005519,F005519,Haryana,HaryanaDist160,0.68,Paddy,Borewell,Clay
100000005520,F005520,Bihar,BiharDist147,0.55,Maize,Borewell,Clay
100000005521,F005521,Madhya Pradesh,MadhyaDist200,1.0,Soybean,Rainfed,Sandy
100000005522,F005522,Kerala,KeralaDist16,1.07,Paddy,Rainfed,Clay
100000005523,F005523,Punjab,PunjabDist6,3.33,Wheat,Borewell,Clay
100000005524,F005524,Madhya Pradesh,MadhyaDist167,1.11,Maize,Borewell,Clay
100000005525,F005525,West Bengal,WestDist31,0.92,Jute,Rainfed,Sandy
100000005526,F005526,Tripura,TripuraDist132,1.12,Paddy,Rainfed,Sandy
100000005527,F005527,Jharkhand,JharkhandDist111,4.46,Paddy,Rainfed,Sandy
100000005528,F005528,Arunachal Pradesh,ArunachalDist137,1.84,Paddy,Rainfed,Clay
100000005529,F005529,Punjab,PunjabDist121,1.58,Paddy,Rainfed,Clay
100000005530,F005530,Kerala,KeralaDist81,1.67,Rubber,Borewell,Clay
100000005531,F005531,Telangana,TelanganaDist7,5.12,Cotton,Borewell,Clay
100000005532,F005532,Goa,GoaDist13,1.0,Cashew,Borewell,Loam
100000005533,F005533,Karnataka,KarnatakaDist77,5.22,Ragi,Rainfed,Sandy
100000005534,F005534,Meghalaya,MeghalayaDist79,2.16,Paddy,Rainfed,Sandy
100000005535,F005535,Andhra Pradesh,AndhraDist81,1.6,Maize,Canal,Sandy
100000005536,F005536,Haryana,HaryanaDist95,13.47,Wheat,Borewell,Sandy
100000005537,F005537,Arunachal Pradesh,ArunachalDist142,0.78,Paddy,Borewell,Loam
100000005538,F005538,Mizoram,MizoramDist160,1.37,Maize,Rainfed,Clay
100000005539,F005539,Telangana,TelanganaDist24,0.68,Cotton,Rainfed,Sandy
100000005540,F005540,Uttarakhand,UttarakhandDist67,3.9,Wheat,Borewell,Loam
100000005541,F005541,Rajasthan,RajasthanDist55,7.04,Bajra,Rainfed,Clay
100000005542,F005542,Gujarat,GujaratDist150,6.93,Groundnut,Canal,Sandy
100000005543,F005543,Himachal Pradesh,HimachalDist39,4.85,Paddy,Borewell,Clay
100000005544,F005544,Sikkim,SikkimDist106,1.56,Potato,Borewell,Loam
100000005545,F005545,Gujarat,GujaratDist123,1.36,Cotton,Canal,Loam
100000005546,F005546,Gujarat,GujaratDist18,0.48,Paddy,Rainfed,Sandy
100000005547,F005547,Odisha,OdishaDist54,9.29,Paddy,Rainfed,Clay
100000005548,F005548,Maharashtra,MaharashtraDist178,2.65,Sugarcane,Rainfed,Loam
100000005549,F005549,Punjab,PunjabDist140,1.23,Paddy,Borewell,Clay
100000005550,F005550,Odisha,OdishaDist28,5.27,Groundnut,Rainfed,Clay
100000005551,F005551,Nagaland,NagalandDist173,0.84,Maize,Canal,Clay
100000005552,F005552,Tripura,TripuraDist57,2.52,Paddy,Borewell,Loam
100000005553,F005553,Tamil Nadu,TamilDist38,1.59,Cotton,Rainfed,Loam
100000005554,F005554,Karnataka,KarnatakaDist200,3.04,Ragi,Rainfed,Sandy
100000005555,F005555,Jharkhand,JharkhandDist78,1.73,Paddy,Rainfed,Sandy
100000005556,F005556,Manipur,ManipurDist81,0.57,Paddy,Rainfed,Sandy
100000005557,F005557,Meghalaya,MeghalayaDist50,1.94,Millet,Borewell,Sandy
100000005558,F005558,Mizoram,MizoramDist12,4.22,Paddy,Rainfed,Sandy
100000005559,F005559,Odisha,OdishaDist162,1.78,Groundnut,Borewell,Sandy
100000005560,F005560,Sikkim,SikkimDist145,3.39,Potato,Borewell,Sandy
100000005561,F005561,Mizoram,MizoramDist167,0.79,Maize,Canal,Sandy
100000005562,F005562,Assam,AssamDist103,1.78,Tea,Rainfed,Clay
100000005563,F005563,West Bengal,WestDist80,1.11,Jute,Rainfed,Loam
100000005564,F005564,Telangana,TelanganaDist6,3.31,Paddy,Borewell,Sandy
100000005565,F005565,Maharashtra,MaharashtraDist157,1.87,Cotton,Canal,Loam
100000005566,F005566,Uttar Pradesh,UttarDist136,3.16,Paddy,Rainfed,Clay
100000005567,F005567,Gujarat,GujaratDist67,4.35,Cotton,Rainfed,Sandy
100000005568,F005568,Himachal Pradesh,HimachalDist137,3.17,Maize,Canal,Loam
100000005569,F005569,Haryana,HaryanaDist189,2.27,Wheat,Borewell,Clay
100000005570,F005570,Rajasthan,RajasthanDist8,0.82,Bajra,Borewell,Loam
100000005571,F005571,Maharashtra,MaharashtraDist148,1.82,Soybean,Rainfed,Clay
100000005572,F005572,Meghalaya,MeghalayaDist55,1.19,Millet,Rainfed,Sandy
100000005573,F005573,Manipur,ManipurDist113,1.38,Paddy,Rainfed,Sandy
100000005574,F005574,Bihar,BiharDist21,1.35,Paddy,Canal,Sandy
100000005575,F005575,Karnataka,KarnatakaDist183,0.83,Paddy,Canal,Sandy
100000005576,F005576,Assam,AssamDist36,0.38,Tea,Rainfed,Loam
100000005577,F005577,Himachal Pradesh,HimachalDist29,1.07,Paddy,Canal,Clay
100000005578,F005578,Meghalaya,MeghalayaDist123,2.13,Paddy,Canal,Sandy
100000005579,F005579,Maharashtra,MaharashtraDist71,0.62,Soybean,Borewell,Clay
100000005580,F005580,Tamil Nadu,TamilDist99,1.85,Sugarcane,Rainfed,Loam
100000005581,F005581,Chhattisgarh,ChhattisgarhDist88,8.33,Paddy,Canal,Sandy
100000005582,F005582,Rajasthan,RajasthanDist109,4.13,Bajra,Rainfed,Sandy
100000005583,F005583,Madhya Pradesh,MadhyaDist184,6.79,Soybean,Rainfed,Sandy
100000005584,F005584,Maharashtra,MaharashtraDist67,2.49,Soybean,Borewell,Clay
100000005585,F005585,Bihar,BiharDist172,4.64,Paddy,Canal,Clay
100000005586,F005586,Nagaland,NagalandDist193,1.02,Paddy,Rainfed,Sandy
100000005587,F005587,Punjab,PunjabDist190,1.09,Paddy,Borewell,Clay
100000005588,F005588,Maharashtra,MaharashtraDist96,0.2,Maize,Canal,Clay
100000005589,F005589,Meghalaya,MeghalayaDist21,4.71,Millet,Canal,Sandy
100000005590,F005590,Tamil Nadu,TamilDist103,6.25,Sugarcane,Borewell,Loam
100000005591,F005591,Arunachal Pradesh,ArunachalDist100,1.17,Paddy,Rainfed,Loam
100000005592,F005592,Rajasthan,RajasthanDist22,1.49,Bajra,Rainfed,Loam
100000005593,F005593,Andhra Pradesh,AndhraDist83,1.0,Paddy,Canal,Clay
100000005594,F005594,Jharkhand,JharkhandDist69,2.47,Maize,Rainfed,Loam
100000005595,F005595,West Bengal,WestDist41,4.48,Maize,Rainfed,Clay
100000005596,F005596,Uttar Pradesh,UttarDist173,0.45,Wheat,Rainfed,Clay
100000005597,F005597,Nagaland,NagalandDist28,2.53,Maize,Rainfed,Loam
100000005598,F005598,Maharashtra,MaharashtraDist16,1.46,Soybean,Rainfed,Clay
100000005599,F005599,Rajasthan,RajasthanDist172,2.0,Cotton,Rainfed,Loam
100000005600,F005600,Himachal Pradesh,HimachalDist118,2.63,Apple,Borewell,Loam
100000005601,F005601,Maharashtra,MaharashtraDist36,1.57,Sugarcane,Borewell,Sandy
100000005602,F005602,Maharashtra,MaharashtraDist68,1.68,Sugarcane,Rainfed,Loam
100000005603,F005603,Assam,AssamDist91,1.54,Paddy,Rainfed,Loam
100000005604,F005604,Gujarat,GujaratDist164,3.96,Paddy,Rainfed,Sandy
100000005605,F005605,Nagaland,NagalandDist89,2.55,Maize,Canal,Sandy
100000005606,F005606,Karnataka,KarnatakaDist103,2.17,Maize,Rainfed,Loam
100000005607,F005607,Himachal Pradesh,HimachalDist127,0.66,Maize,Borewell,Sandy
100000005608,F005608,Manipur,ManipurDist152,1.35,Maize,Rainfed,Clay
100000005609,F005609,Tamil Nadu,TamilDist165,3.74,Sugarcane,Rainfed,Sandy
100000005610,F005610,Telangana,TelanganaDist196,1.88,Maize,Borewell,Clay
100000005611,F005611,Madhya Pradesh,MadhyaDist131,3.09,Maize,Rainfed,Clay
100000005612,F005612,Gujarat,GujaratDist169,7.49,Paddy,Rainfed,Loam
100000005613,F005613,West Bengal,WestDist45,4.18,Paddy,Borewell,Sandy
100000005614,F005614,Punjab,PunjabDist33,1.96,Wheat,Canal,Loam
100000005615,F005615,Mizoram,MizoramDist13,1.21,Paddy,Canal,Sandy
100000005616,F005616,West Bengal,WestDist145,0.24,Paddy,Borewell,Sandy
100000005617,F005617,Odisha,OdishaDist90,1.59,Paddy,Borewell,Sandy
100000005618,F005618,Madhya Pradesh,MadhyaDist184,1.4,Soybean,Rainfed,Loam
100000005619,F005619,West Bengal,WestDist188,2.49,Maize,Borewell,Loam
100000005620,F005620,Haryana,HaryanaDist168,1.61,Cotton,Rainfed,Clay
100000005621,F005621,Himachal Pradesh,HimachalDist32,1.41,Paddy,Rainfed,Sandy
100000005622,F005622,Chhattisgarh,ChhattisgarhDist39,0.44,Soybean,Borewell,Loam
100000005623,F005623,Bihar,BiharDist130,0.86,Wheat,Canal,Clay
100000005624,F005624,Odisha,OdishaDist8,2.67,Paddy,Rainfed,Sandy
100000005625,F005625,Manipur,ManipurDist99,7.19,Paddy,Rainfed,Sandy
100000005626,F005626,Sikkim,SikkimDist196,1.69,Paddy,Borewell,Clay
100000005627,F005627,Gujarat,GujaratDist14,2.37,Groundnut,Borewell,Loam
100000005628,F005628,Himachal Pradesh,HimachalDist62,3.9,Maize,Borewell,Sandy
100000005629,F005629,Manipur,ManipurDist160,0.95,Maize,Rainfed,Loam
100000005630,F005630,Maharashtra,MaharashtraDist28,2.44,Maize,Canal,Loam
100000005631,F005631,West Bengal,WestDist184,1.01,Jute,Canal,Loam
100000005632,F005632,Odisha,OdishaDist108,3.64,Paddy,Canal,Clay
100000005633,F005633,Uttar Pradesh,UttarDist73,2.06,Paddy,Borewell,Sandy
100000005634,F005634,Manipur,ManipurDist166,2.31,Maize,Borewell,Clay
100000005635,F005635,Manipur,ManipurDist99,0.97,Paddy,Borewell,Sandy
100000005636,F005636,Assam,AssamDist6,3.21,Tea,Borewell,Clay
100000005637,F005637,Uttar Pradesh,UttarDist198,9.66,Wheat,Rainfed,Loam
100000005638,F005638,Odisha,OdishaDist33,0.81,Groundnut,Rainfed,Clay
100000005639,F005639,Karnataka,KarnatakaDist158,1.39,Maize,Rainfed,Loam
100000005640,F005640,Tamil Nadu,TamilDist154,2.19,Paddy,Borewell,Loam
100000005641,F005641,Gujarat,GujaratDist128,3.42,Groundnut,Canal,Sandy
100000005642,F005642,Jharkhand,JharkhandDist82,1.16,Pulses,Rainfed,Loam
100000005643,F005643,Gujarat,GujaratDist138,0.2,Groundnut,Rainfed,Clay
100000005644,F005644,Meghalaya,MeghalayaDist25,5.41,Paddy,Rainfed,Loam
100000005645,F005645,Jharkhand,JharkhandDist181,3.35,Pulses,Borewell,Sandy
100000005646,F005646,Odisha,OdishaDist99,0.45,Groundnut,Borewell,Sandy
100000005647,F005647,Goa,GoaDist37,1.12,Cashew,Borewell,Clay
100000005648,F005648,Tripura,TripuraDist171,6.39,Maize,Rainfed,Loam
100000005649,F005649,Rajasthan,RajasthanDist139,5.8,Wheat,Canal,Loam
100000005650,F005650,Chhattisgarh,ChhattisgarhDist137,3.86,Maize,Rainfed,Loam
100000005651,F005651,Maharashtra,MaharashtraDist190,1.58,Soybean,Rainfed,Clay
100000005652,F005652,Kerala,KeralaDist176,1.95,Coconut,Rainfed,Loam
100000005653,F005653,Madhya Pradesh,MadhyaDist1,1.64,Wheat,Rainfed,Sandy
100000005654,F005654,Tripura,TripuraDist178,4.49,Paddy,Borewell,Loam
100000005655,F005655,Jharkhand,JharkhandDist191,0.9,Maize,Canal,Sandy
100000005656,F005656,Manipur,ManipurDist196,0.96,Paddy,Rainfed,Sandy
100000005657,F005657,Arunachal Pradesh,ArunachalDist39,4.09,Millet,Canal,Clay
100000005658,F005658,Haryana,HaryanaDist31,1.76,Wheat,Borewell,Clay
100000005659,F005659,Jharkhand,JharkhandDist86,5.49,Pulses,Rainfed,Clay
100000005660,F005660,Haryana,HaryanaDist43,1.06,Paddy,Borewell,Loam
100000005661,F005661,Nagaland,NagalandDist39,1.74,Paddy,Rainfed,Sandy
100000005662,F005662,Odisha,OdishaDist15,0.87,Paddy,Borewell,Sandy
100000005663,F005663,Meghalaya,MeghalayaDist57,1.83,Paddy,Rainfed,Loam
100000005664,F005664,Maharashtra,MaharashtraDist147,0.56,Soybean,Borewell,Loam
100000005665,F005665,Rajasthan,RajasthanDist73,1.23,Cotton,Canal,Clay
100000005666,F005666,Maharashtra,MaharashtraDist158,0.58,Soybean,Canal,Sandy
100000005667,F005667,Maharashtra,MaharashtraDist139,3.17,Cotton,Borewell,Sandy
100000005668,F005668,Mizoram,MizoramDist200,3.23,Maize,Canal,Sandy
100000005669,F005669,Gujarat,GujaratDist46,0.46,Cotton,Rainfed,Sandy
100000005670,F005670,Manipur,ManipurDist146,5.3,Maize,Borewell,Sandy
100000005671,F005671,Tamil Nadu,TamilDist5,13.44,Sugarcane,Rainfed,Clay
100000005672,F005672,Bihar,BiharDist23,1.89,Paddy,Rainfed,Loam
100000005673,F005673,Assam,AssamDist41,1.09,Tea,Canal,Sandy
100000005674,F005674,Nagaland,NagalandDist31,17.45,Paddy,Rainfed,Clay
100000005675,F005675,Rajasthan,RajasthanDist170,0.63,Bajra,Borewell,Clay
100000005676,F005676,Uttar Pradesh,UttarDist138,1.85,Wheat,Rainfed,Clay
100000005677,F005677,Assam,AssamDist187,2.1,Paddy,Borewell,Sandy
100000005678,F005678,Assam,AssamDist153,5.34,Paddy,Borewell,Sandy
100000005679,F005679,Arunachal Pradesh,ArunachalDist140,2.43,Millet,Rainfed,Clay
100000005680,F005680,Assam,AssamDist145,1.22,Tea,Rainfed,Loam
100000005681,F005681,Assam,AssamDist14,0.85,Paddy,Rainfed,Sandy
100000005682,F005682,Andhra Pradesh,AndhraDist134,1.39,Groundnut,Rainfed,Clay
100000005683,F005683,Assam,AssamDist25,0.81,Tea,Rainfed,Clay
100000005684,F005684,Bihar,BiharDist121,1.89,Maize,Rainfed,Sandy
100000005685,F005685,Arunachal Pradesh,ArunachalDist174,1.16,Paddy,Borewell,Sandy
100000005686,F005686,Andhra Pradesh,AndhraDist180,0.55,Maize,Rainfed,Clay
100000005687,F005687,Meghalaya,MeghalayaDist17,4.97,Paddy,Borewell,Loam
100000005688,F005688,Telangana,TelanganaDist39,1.22,Cotton,Borewell,Clay
100000005689,F005689,Sikkim,SikkimDist26,0.66,Potato,Rainfed,Sandy
100000005690,F005690,Punjab,PunjabDist93,1.59,Paddy,Canal,Clay
100000005691,F005691,Assam,AssamDist68,1.92,Paddy,Borewell,Loam
100000005692,F005692,Punjab,PunjabDist15,0.45,Wheat,Rainfed,Clay
100000005693,F005693,Nagaland,NagalandDist169,2.38,Maize,Borewell,Sandy
100000005694,F005694,Telangana,TelanganaDist24,0.79,Maize,Borewell,Loam
100000005695,F005695,Haryana,HaryanaDist155,7.16,Cotton,Borewell,Loam
100000005696,F005696,Himachal Pradesh,HimachalDist95,2.77,Apple,Rainfed,Loam
100000005697,F005697,Uttar Pradesh,UttarDist157,1.32,Wheat,Borewell,Loam
100000005698,F005698,Meghalaya,MeghalayaDist184,1.0,Paddy,Borewell,Clay
100000005699,F005699,Haryana,HaryanaDist90,1.68,Wheat,Borewell,Clay
100000005700,F005700,Uttar Pradesh,UttarDist126,2.97,Sugarcane,Rainfed,Clay
100000005701,F005701,Gujarat,GujaratDist84,1.79,Groundnut,Borewell,Clay
100000005702,F005702,Telangana,TelanganaDist11,1.53,Cotton,Rainfed,Clay
100000005703,F005703,Meghalaya,MeghalayaDist47,1.91,Paddy,Canal,Loam
100000005704,F005704,Odisha,OdishaDist41,1.12,Paddy,Rainfed,Sandy
100000005705,F005705,Rajasthan,RajasthanDist95,1.38,Cotton,Rainfed,Clay
100000005706,F005706,Kerala,KeralaDist171,0.34,Rubber,Rainfed,Loam
100000005707,F005707,Assam,AssamDist163,3.97,Tea,Borewell,Loam
100000005708,F005708,Manipur,ManipurDist74,2.31,Paddy,Rainfed,Loam
100000005709,F005709,Manipur,ManipurDist189,0.98,Maize,Rainfed,Sandy
100000005710,F005710,Meghalaya,MeghalayaDist135,8.32,Paddy,Borewell,Clay
100000005711,F005711,Andhra Pradesh,AndhraDist20,1.95,Groundnut,Borewell,Loam
100000005712,F005712,Uttar Pradesh,UttarDist157,0.8,Wheat,Rainfed,Sandy
100000005713,F005713,Madhya Pradesh,MadhyaDist195,3.62,Soybean,Rainfed,Clay
100000005714,F005714,Madhya Pradesh,MadhyaDist44,2.51,Soybean,Borewell,Loam
100000005715,F005715,Chhattisgarh,ChhattisgarhDist66,2.5,Paddy,Canal,Sandy
100000005716,F005716,Sikkim,SikkimDist54,1.3,Potato,Rainfed,Loam
100000005717,F005717,Mizoram,MizoramDist187,2.61,Paddy,Canal,Sandy
100000005718,F005718,Maharashtra,MaharashtraDist136,1.48,Maize,Canal,Clay
100000005719,F005719,Gujarat,GujaratDist133,2.84,Paddy,Rainfed,Sandy
100000005720,F005720,Telangana,TelanganaDist28,0.4,Maize,Borewell,Loam
100000005721,F005721,Tripura,TripuraDist86,1.29,Paddy,Borewell,Sandy
100000005722,F005722,Rajasthan,RajasthanDist77,7.23,Cotton,Rainfed,Clay
100000005723,F005723,Assam,AssamDist1,0.99,Paddy,Borewell,Loam
100000005724,F005724,Sikkim,SikkimDist26,1.12,Potato,Rainfed,Sandy
100000005725,F005725,Jharkhand,JharkhandDist106,1.27,Pulses,Borewell,Loam
100000005726,F005726,Mizoram,MizoramDist198,0.69,Paddy,Canal,Clay
100000005727,F005727,Himachal Pradesh,HimachalDist183,0.31,Apple,Borewell,Loam
100000005728,F005728,Tamil Nadu,TamilDist19,1.52,Sugarcane,Rainfed,Loam
100000005729,F005729,Tamil Nadu,TamilDist77,2.03,Cotton,Rainfed,Sandy
100000005730,F005730,Tamil Nadu,TamilDist198,1.75,Paddy,Borewell,Sandy
100000005731,F005731,Madhya Pradesh,MadhyaDist9,1.62,Maize,Rainfed,Loam
100000005732,F005732,Assam,AssamDist27,1.89,Tea,Canal,Sandy
100000005733,F005733,Bihar,BiharDist56,4.13,Paddy,Rainfed,Clay
100000005734,F005734,Arunachal Pradesh,ArunachalDist193,1.56,Paddy,Rainfed,Loam
100000005735,F005735,Andhra Pradesh,AndhraDist24,1.15,Maize,Rainfed,Loam
100000005736,F005736,West Bengal,WestDist67,1.46,Paddy,Canal,Sandy
100000005737,F005737,Bihar,BiharDist146,2.9,Maize,Borewell,Clay
100000005738,F005738,Bihar,BiharDist18,5.64,Paddy,Canal,Loam
100000005739,F005739,Manipur,ManipurDist50,1.1,Paddy,Rainfed,Loam
100000005740,F005740,Nagaland,NagalandDist145,1.97,Paddy,Borewell,Sandy
100000005741,F005741,Rajasthan,RajasthanDist100,2.39,Cotton,Rainfed,Clay
100000005742,F005742,Punjab,PunjabDist127,0.82,Paddy,Borewell,Sandy
100000005743,F005743,Chhattisgarh,ChhattisgarhDist142,1.85,Maize,Borewell,Sandy
100000005744,F005744,Andhra Pradesh,AndhraDist62,0.56,Maize,Rainfed,Loam
100000005745,F005745,Gujarat,GujaratDist18,0.44,Cotton,Borewell,Clay
100000005746,F005746,Arunachal Pradesh,ArunachalDist171,2.44,Millet,Borewell,Loam
100000005747,F005747,Assam,AssamDist15,1.34,Tea,Borewell,Sandy
100000005748,F005748,West Bengal,WestDist87,2.14,Jute,Borewell,Loam
100000005749,F005749,Odisha,OdishaDist170,1.8,Groundnut,Borewell,Loam
100000005750,F005750,Mizoram,MizoramDist5,0.83,Maize,Borewell,Loam
100000005751,F005751,Tamil Nadu,TamilDist125,1.76,Paddy,Borewell,Sandy
100000005752,F005752,Kerala,KeralaDist101,0.68,Paddy,Borewell,Clay
100000005753,F005753,Kerala,KeralaDist95,5.54,Paddy,Rainfed,Loam
100000005754,F005754,West Bengal,WestDist74,0.62,Maize,Rainfed,Sandy
100000005755,F005755,Rajasthan,RajasthanDist55,1.56,Bajra,Borewell,Loam
100000005756,F005756,Goa,GoaDist2,0.79,Paddy,Borewell,Clay
100000005757,F005757,Madhya Pradesh,MadhyaDist88,2.88,Maize,Rainfed,Loam
100000005758,F005758,Bihar,BiharDist91,1.4,Wheat,Canal,Loam
100000005759,F005759,Uttar Pradesh,UttarDist173,1.2,Wheat,Borewell,Loam
100000005760,F005760,Rajasthan,RajasthanDist138,3.61,Cotton,Rainfed,Loam
100000005761,F005761,Telangana,TelanganaDist1,1.87,Cotton,Rainfed,Sandy
100000005762,F005762,Himachal Pradesh,HimachalDist59,2.75,Maize,Borewell,Loam
100000005763,F005763,Jharkhand,JharkhandDist182,0.83,Maize,Rainfed,Loam
100000005764,F005764,West Bengal,WestDist17,0.59,Jute,Borewell,Sandy
100000005765,F005765,West Bengal,WestDist38,1.99,Maize,Canal,Clay
100000005766,F005766,Rajasthan,RajasthanDist81,1.41,Cotton,Rainfed,Sandy
100000005767,F005767,Maharashtra,MaharashtraDist24,3.01,Sugarcane,Rainfed,Sandy
100000005768,F005768,Arunachal Pradesh,ArunachalDist68,1.71,Paddy,Canal,Loam
100000005769,F005769,Tamil Nadu,TamilDist76,2.15,Sugarcane,Borewell,Loam
100000005770,F005770,Bihar,BiharDist52,0.5,Maize,Rainfed,Loam
100000005771,F005771,Sikkim,SikkimDist140,8.25,Paddy,Borewell,Sandy
100000005772,F005772,Andhra Pradesh,AndhraDist100,1.6,Groundnut,Borewell,Loam
100000005773,F005773,Haryana,HaryanaDist30,3.18,Paddy,Rainfed,Clay
100000005774,F005774,Manipur,ManipurDist162,0.93,Paddy,Rainfed,Loam
