aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000004874,F004874,Sikkim,SDist27,2.2,Paddy,Borewell,Loam
100000004875,F004875,Rajasthan,RDist3,1.12,Cotton,Borewell,Loam
100000004876,F004876,Karnataka,KDist136,0.81,Maize,Borewell,Loam
100000004877,F004877,Telangana,TDist145,0.62,Paddy,Borewell,Clay
100000004878,F004878,Ladakh,LDist22,2.57,Barley,Borewell,Loam
100000004879,F004879,Arunachal Pradesh,APDist16,1.06,Millet,Borewell,Clay
100000004880,F004880,Odisha,ODist80,3.95,Groundnut,Rainfed,Clay
100000004881,F004881,Puducherry,PDist38,4.04,Paddy,Borewell,Clay
100000004882,F004882,West Bengal,WBDist16,5.47,Jute,Rainfed,Loam
100000004883,F004883,Andaman & Nicobar,A&NDist128,0.92,Paddy,Borewell,Clay
100000004884,F004884,Arunachal Pradesh,APDist91,2.67,Millet,Rainfed,Sandy
100000004885,F004885,Kerala,KDist24,3.02,Coconut,Borewell,Clay
100000004886,F004886,Uttar Pradesh,UPDist51,1.25,Sugarcane,Rainfed,Loam
100000004887,F004887,Bihar,BDist5,0.98,Wheat,Canal,Clay
100000004888,F004888,Madhya Pradesh,MPDist101,6.6,Maize,Canal,Loam
100000004889,F004889,Kerala,KDist74,2.19,Coconut,Canal,Sandy
100000004890,F004890,Chandigarh,CDist17,3.03,Vegetables,Borewell,Sandy
100000004891,F004891,Manipur,MDist54,0.94,Paddy,Canal,Sandy
100000004892,F004892,Kerala,KDist10,0.69,Paddy,Canal,Sandy
100000004893,F004893,Haryana,HDist76,1.16,Paddy,Canal,Sandy
100000004894,F004894,Puducherry,PDist69,1.65,Sugarcane,Borewell,Loam
100000004895,F004895,Jammu & Kashmir,J&KDist70,0.78,Paddy,Borewell,Sandy
100000004896,F004896,West Bengal,WBDist93,1.81,Paddy,Borewell,Sandy
100000004897,F004897,Telangana,TDist4,0.47,Cotton,Borewell,Clay
100000004898,F004898,Puducherry,PDist25,0.74,Sugarcane,Canal,Loam
100000004899,F004899,Chhattisgarh,CDist61,3.12,Paddy,Rainfed,Sandy
100000004900,F004900,Haryana,HDist80,2.95,Paddy,Canal,Sandy
100000004901,F004901,Uttar Pradesh,UPDist84,1.33,Wheat,Borewell,Sandy
100000004902,F004902,Kerala,KDist14,0.81,Paddy,Rainfed,Clay
100000004903,F004903,Maharashtra,MDist60,0.8,Cotton,Rainfed,Loam
100000004904,F004904,Haryana,HDist2,1.35,Paddy,Borewell,Loam
100000004905,F004905,Chhattisgarh,CDist65,3.05,Maize,Canal,Loam
100000004906,F004906,Assam,ADist3,3.83,Tea,Canal,Sandy
100000004907,F004907,Andhra Pradesh,APDist58,1.22,Maize,Rainfed,Loam
100000004908,F004908,Telangana,TDist8,0.72,Cotton,Borewell,Clay
100000004909,F004909,Jharkhand,JDist14,2.26,Pulses,Rainfed,Sandy
100000004910,F004910,Uttar Pradesh,UPDist50,0.94,Paddy,Borewell,Clay
100000004911,F004911,Telangana,TDist22,1.2,Maize,Borewell,Loam
100000004912,F004912,Puducherry,PDist127,5.26,Sugarcane,Borewell,Sandy
100000004913,F004913,Tamil Nadu,TNDist135,3.53,Paddy,Borewell,Loam
100000004914,F004914,Haryana,HDist82,2.07,Paddy,Rainfed,Sandy
100000004915,F004915,Haryana,HDist129,0.66,Wheat,Borewell,Loam
100000004916,F004916,Punjab,PDist53,2.16,Paddy,Rainfed,Clay
100000004917,F004917,Delhi,DDist105,4.26,Vegetables,Canal,Sandy
100000004918,F004918,Uttar Pradesh,UPDist2,1.35,Sugarcane,Borewell,Clay
100000004919,F004919,Madhya Pradesh,MPDist23,5.37,Soybean,Rainfed,Sandy
100000004920,F004920,Jammu & Kashmir,J&KDist33,5.13,Paddy,Borewell,Loam
100000004921,F004921,Delhi,DDist23,6.9,Vegetables,Borewell,Loam
100000004922,F004922,Jammu & Kashmir,J&KDist109,2.33,Paddy,Borewell,Loam
100000004923,F004923,Mizoram,MDist82,2.92,Paddy,Borewell,Sandy
100000004924,F004924,Odisha,ODist39,5.65,Paddy,Rainfed,Sandy
100000004925,F004925,Odisha,ODist18,2.61,Paddy,Borewell,Clay
100000004926,F004926,Haryana,HDist112,1.22,Paddy,Rainfed,Clay
100000004927,F004927,Jharkhand,JDist76,1.27,Maize,Borewell,Loam
100000004928,F004928,Himachal Pradesh,HPDist133,2.21,Maize,Rainfed,Clay
100000004929,F004929,Tamil Nadu,TNDist109,0.65,Paddy,Canal,Clay
100000004930,F004930,Uttar Pradesh,UPDist60,1.62,Paddy,Borewell,Clay
100000004931,F004931,Gujarat,GDist74,4.38,Cotton,Canal,Clay
100000004932,F004932,Gujarat,GDist58,0.32,Groundnut,Rainfed,Clay
100000004933,F004933,Odisha,ODist128,6.22,Groundnut,Rainfed,Loam
100000004934,F004934,Assam,ADist29,4.47,Tea,Borewell,Sandy
100000004935,F004935,Andaman & Nicobar,A&NDist73,1.26,Coconut,Borewell,Sandy
100000004936,F004936,Puducherry,PDist121,2.81,Sugarcane,Borewell,Clay
100000004937,F004937,Meghalaya,MDist93,1.83,Millet,Canal,Loam
100000004938,F004938,Meghalaya,MDist2,4.87,Paddy,Canal,Sandy
100000004939,F004939,Maharashtra,MDist147,4.0,Soybean,Borewell,Sandy
100000004940,F004940,Delhi,DDist91,0.59,Paddy,Canal,Sandy
100000004941,F004941,Assam,ADist40,2.91,Tea,Rainfed,Loam
100000004942,F004942,Tripura,TDist45,1.55,Maize,Borewell,Loam
100000004943,F004943,Odisha,ODist10,1.95,Paddy,Borewell,Sandy
100000004944,F004944,Tripura,TDist137,1.02,Paddy,Rainfed,Sandy
100000004945,F004945,Bihar,BDist31,7.38,Maize,Rainfed,Loam
100000004946,F004946,Jammu & Kashmir,J&KDist62,4.19,Apple,Borewell,Sandy
100000004947,F004947,Goa,GDist55,1.01,Paddy,Borewell,Clay
100000004948,F004948,Andaman & Nicobar,A&NDist30,0.63,Paddy,Rainfed,Clay
100000004949,F004949,Mizoram,MDist52,1.34,Paddy,Borewell,Loam
100000004950,F004950,Rajasthan,RDist80,2.58,Cotton,Borewell,Clay
100000004951,F004951,Jharkhand,JDist67,2.21,Paddy,Canal,Loam
100000004952,F004952,Haryana,HDist88,4.97,Paddy,Canal,Clay
100000004953,F004953,Bihar,BDist58,3.43,Wheat,Borewell,Sandy
100000004954,F004954,Andhra Pradesh,APDist58,3.96,Groundnut,Borewell,Sandy
100000004955,F004955,Uttar Pradesh,UPDist39,2.37,Paddy,Canal,Loam
100000004956,F004956,Manipur,MDist22,0.6,Paddy,Borewell,Sandy
100000004957,F004957,Meghalaya,MDist8,1.56,Millet,Borewell,Sandy
100000004958,F004958,Ladakh,LDist148,4.25,Potato,Borewell,Sandy
100000004959,F004959,Nagaland,NDist47,1.75,Maize,Rainfed,Loam
100000004960,F004960,Manipur,MDist122,2.73,Paddy,Rainfed,Sandy
100000004961,F004961,Bihar,BDist4,1.41,Wheat,Canal,Loam
100000004962,F004962,Andaman & Nicobar,A&NDist32,0.8,Paddy,Canal,Clay
100000004963,F004963,Manipur,MDist133,1.65,Paddy,Borewell,Sandy
100000004964,F004964,Andhra Pradesh,APDist115,2.33,Groundnut,Borewell,Loam
100000004965,F004965,Punjab,PDist1,1.08,Paddy,Rainfed,Sandy
100000004966,F004966,Madhya Pradesh,MPDist32,1.51,Soybean,Borewell,Sandy
100000004967,F004967,Gujarat,GDist94,0.86,Groundnut,Borewell,Sandy
100000004968,F004968,Rajasthan,RDist60,4.46,Wheat,Borewell,Clay
100000004969,F004969,Tamil Nadu,TNDist26,1.44,Sugarcane,Rainfed,Sandy
100000004970,F004970,Haryana,HDist83,5.83,Cotton,Canal,Loam
100000004971,F004971,Bihar,BDist43,6.19,Paddy,Rainfed,Sandy
100000004972,F004972,Sikkim,SDist76,1.71,Potato,Rainfed,Loam
100000004973,F004973,Gujarat,GDist127,0.81,Cotton,Borewell,Loam
100000004974,F004974,Bihar,BDist26,0.34,Wheat,Rainfed,Sandy
100000004975,F004975,Chhattisgarh,CDist57,0.56,Soybean,Canal,Loam
100000004976,F004976,Arunachal Pradesh,APDist59,0.61,Paddy,Canal,Sandy
100000004977,F004977,Puducherry,PDist55,5.49,Sugarcane,Borewell,Clay
100000004978,F004978,Arunachal Pradesh,APDist95,2.0,Millet,Rainfed,Sandy
100000004979,F004979,Andaman & Nicobar,A&NDist77,2.49,Coconut,Canal,Loam
100000004980,F004980,Himachal Pradesh,HPDist83,0.31,Paddy,Borewell,Clay
100000004981,F004981,Bihar,BDist57,0.7,Maize,Rainfed,Sandy
100000004982,F004982,Tripura,TDist9,3.7,Maize,Canal,Loam
100000004983,F004983,Tamil Nadu,TNDist83,2.29,Sugarcane,Rainfed,Sandy
100000004984,F004984,Andhra Pradesh,APDist68,1.62,Groundnut,Canal,Clay
100000004985,F004985,Nagaland,NDist138,2.86,Maize,Borewell,Sandy
100000004986,F004986,Goa,GDist93,6.74,Cashew,Borewell,Loam
100000004987,F004987,Goa,GDist45,1.53,Cashew,Canal,Clay
100000004988,F004988,Bihar,BDist63,1.93,Paddy,Rainfed,Sandy
100000004989,F004989,Assam,ADist90,2.13,Paddy,Borewell,Clay
100000004990,F004990,Bihar,BDist111,12.35,Maize,Canal,Sandy
100000004991,F004991,Tamil Nadu,TNDist75,0.34,Sugarcane,Borewell,Loam
100000004992,F004992,Uttarakhand,UDist76,3.15,Wheat,Rainfed,Clay
100000004993,F004993,Delhi,DDist37,1.66,Paddy,Borewell,Clay
100000004994,F004994,Odisha,ODist11,2.87,Groundnut,Borewell,Clay
100000004995,F004995,Ladakh,LDist28,1.08,Potato,Rainfed,Loam
100000004996,F004996,Tripura,TDist85,1.75,Maize,Canal,Clay
100000004997,F004997,Arunachal Pradesh,APDist128,3.22,Millet,Borewell,Loam
100000004998,F004998,Mizoram,MDist100,21.98,Paddy,Canal,Sandy
100000004999,F004999,Madhya Pradesh,MPDist64,3.48,Wheat,Canal,Sandy
100000005000,F005000,Haryana,HDist106,0.92,Cotton,Borewell,Loam
100000005001,F005001,Chandigarh,CDist130,1.3,Vegetables,Borewell,Sandy
100000005002,F005002,Kerala,KDist18,1.27,Coconut,Borewell,Sandy
100000005003,F005003,Goa,GDist72,0.43,Paddy,Rainfed,Sandy
100000005004,F005004,Puducherry,PDist69,1.4,Paddy,Rainfed,Clay
100000005005,F005005,Punjab,PDist140,3.27,Paddy,Borewell,Loam
100000005006,F005006,Mizoram,MDist129,0.66,Maize,Rainfed,Sandy
100000005007,F005007,Puducherry,PDist123,4.22,Paddy,Canal,Clay
100000005008,F005008,Uttarakhand,UDist64,2.69,Wheat,Rainfed,Clay
100000005009,F005009,Nagaland,NDist33,1.01,Paddy,Borewell,Sandy
100000005010,F005010,Delhi,DDist15,1.63,Paddy,Borewell,Clay
100000005011,F005011,Goa,GDist148,6.54,Paddy,Canal,Clay
100000005012,F005012,Maharashtra,MDist91,3.28,Cotton,Borewell,Sandy
100000005013,F005013,Uttarakhand,UDist55,1.83,Wheat,Borewell,Loam
100000005014,F005014,Uttarakhand,UDist124,1.51,Wheat,Borewell,Clay
100000005015,F005015,Haryana,HDist35,1.94,Paddy,Borewell,Clay
100000005016,F005016,Telangana,TDist10,1.21,Cotton,Canal,Clay
100000005017,F005017,Rajasthan,RDist67,0.34,Wheat,Rainfed,Loam
100000005018,F005018,Nagaland,NDist105,9.33,Maize,Borewell,Clay
100000005019,F005019,Maharashtra,MDist145,2.06,Maize,Canal,Loam
100000005020,F005020,Sikkim,SDist34,2.51,Paddy,Rainfed,Sandy
100000005021,F005021,Andaman & Nicobar,A&NDist143,1.74,Coconut,Borewell,Clay
100000005022,F005022,Nagaland,NDist105,1.01,Paddy,Rainfed,Sandy
100000005023,F005023,West Bengal,WBDist79,1.57,Jute,Borewell,Sandy
100000005024,F005024,Mizoram,MDist93,0.51,Paddy,Canal,Sandy
100000005025,F005025,Assam,ADist58,11.26,Paddy,Rainfed,Sandy
100000005026,F005026,Ladakh,LDist28,0.68,Potato,Rainfed,Clay
100000005027,F005027,Uttarakhand,UDist110,0.8,Wheat,Canal,Loam
100000005028,F005028,Sikkim,SDist89,1.28,Paddy,Rainfed,Sandy
100000005029,F005029,Assam,ADist123,5.11,Paddy,Borewell,Loam
100000005030,F005030,Chandigarh,CDist56,1.84,Wheat,Borewell,Clay
100000005031,F005031,Punjab,PDist147,0.68,Wheat,Borewell,Clay
100000005032,F005032,Kerala,KDist91,4.97,Coconut,Borewell,Sandy
100000005033,F005033,Haryana,HDist11,3.27,Wheat,Canal,Loam
100000005034,F005034,Meghalaya,MDist25,2.8,Paddy,Rainfed,Sandy
100000005035,F005035,Mizoram,MDist49,3.23,Maize,Canal,Loam
100000005036,F005036,Manipur,MDist149,12.37,Paddy,Rainfed,Sandy
100000005037,F005037,Mizoram,MDist124,10.47,Paddy,Borewell,Clay
100000005038,F005038,Tamil Nadu,TNDist63,1.05,Cotton,Rainfed,Clay
100000005039,F005039,Ladakh,LDist63,6.68,Potato,Borewell,Sandy
100000005040,F005040,Andhra Pradesh,APDist117,2.48,Groundnut,Rainfed,Clay
100000005041,F005041,Maharashtra,MDist109,2.72,Cotton,Borewell,Loam
100000005042,F005042,Delhi,DDist63,0.47,Vegetables,Rainfed,Sandy
100000005043,F005043,Jammu & Kashmir,J&KDist62,1.59,Paddy,Borewell,Sandy
100000005044,F005044,Chandigarh,CDist130,0.95,Vegetables,Borewell,Loam
100000005045,F005045,Puducherry,PDist5,3.53,Sugarcane,Canal,Sandy
100000005046,F005046,Delhi,DDist98,4.29,Paddy,Rainfed,Loam
100000005047,F005047,Rajasthan,RDist13,0.35,Bajra,Borewell,Sandy
100000005048,F005048,Jharkhand,JDist27,1.79,Paddy,Borewell,Clay
100000005049,F005049,Chhattisgarh,CDist47,4.47,Paddy,Canal,Clay
100000005050,F005050,West Bengal,WBDist82,1.57,Maize,Canal,Loam
100000005051,F005051,Arunachal Pradesh,APDist30,3.26,Paddy,Canal,Clay
100000005052,F005052,Rajasthan,RDist57,2.41,Cotton,Borewell,Clay
100000005053,F005053,Ladakh,LDist119,2.39,Barley,Canal,Sandy
100000005054,F005054,Nagaland,NDist60,1.47,Paddy,Borewell,Clay
100000005055,F005055,Andhra Pradesh,APDist114,0.69,Paddy,Rainfed,Sandy
100000005056,F005056,Maharashtra,MDist2,0.74,Soybean,Borewell,Sandy
100000005057,F005057,Gujarat,GDist142,3.21,Paddy,Rainfed,Clay
100000005058,F005058,Karnataka,KDist135,1.85,Maize,Canal,Clay
100000005059,F005059,Tripura,TDist81,1.63,Maize,Rainfed,Sandy
100000005060,F005060,Goa,GDist17,1.3,Cashew,Borewell,Sandy
100000005061,F005061,Arunachal Pradesh,APDist18,1.43,Paddy,Rainfed,Clay
100000005062,F005062,Haryana,HDist104,4.21,Cotton,Canal,Sandy
100000005063,F005063,Madhya Pradesh,MPDist84,1.39,Maize,Rainfed,Clay
100000005064,F005064,Mizoram,MDist80,0.62,Maize,Borewell,Clay
100000005065,F005065,Uttar Pradesh,UPDist129,3.3,Paddy,Rainfed,Clay
100000005066,F005066,Uttarakhand,UDist41,1.55,Rice,Rainfed,Clay
100000005067,F005067,Puducherry,PDist15,1.87,Sugarcane,Rainfed,Clay
100000005068,F005068,Telangana,TDist126,6.59,Cotton,Rainfed,Sandy
100000005069,F005069,Assam,ADist12,1.79,Paddy,Borewell,Sandy
100000005070,F005070,Mizoram,MDist67,2.3,Maize,Borewell,Clay
100000005071,F005071,Jharkhand,JDist12,0.71,Pulses,Canal,Sandy
100000005072,F005072,Chhattisgarh,CDist46,1.53,Maize,Borewell,Sandy
100000005073,F005073,Uttarakhand,UDist145,2.97,Wheat,Rainfed,Clay
100000005074,F005074,Chandigarh,CDist113,0.53,Wheat,Borewell,Loam
100000005075,F005075,Andhra Pradesh,APDist121,2.14,Paddy,Borewell,Loam
100000005076,F005076,Jharkhand,JDist13,1.98,Pulses,Canal,Sandy
100000005077,F005077,Rajasthan,RDist127,1.88,Wheat,Borewell,Clay
100000005078,F005078,West Bengal,WBDist138,4.18,Paddy,Borewell,Clay
100000005079,F005079,Andhra Pradesh,APDist95,2.38,Paddy,Rainfed,Clay
100000005080,F005080,Telangana,TDist111,5.94,Maize,Borewell,Sandy
100000005081,F005081,West Bengal,WBDist60,0.82,Maize,Canal,Sandy
100000005082,F005082,Punjab,PDist93,2.03,Wheat,Borewell,Loam
100000005083,F005083,Karnataka,KDist119,1.95,Sugarcane,Rainfed,Sandy
100000005084,F005084,Nagaland,NDist89,0.77,Paddy,Rainfed,Sandy
100000005085,F005085,Nagaland,NDist139,3.92,Maize,Canal,Clay
100000005086,F005086,Arunachal Pradesh,APDist137,11.7,Paddy,Borewell,Loam
100000005087,F005087,Maharashtra,MDist10,1.8,Soybean,Rainfed,Sandy
100000005088,F005088,Chhattisgarh,CDist16,2.73,Maize,Borewell,Loam
100000005089,F005089,Manipur,MDist97,1.95,Maize,Canal,Sandy
100000005090,F005090,Chhattisgarh,CDist102,1.03,Maize,Borewell,Sandy
100000005091,F005091,Madhya Pradesh,MPDist49,0.42,Soybean,Borewell,Clay
100000005092,F005092,Jharkhand,JDist141,1.04,Paddy,Canal,Loam
100000005093,F005093,Arunachal Pradesh,APDist53,0.6,Millet,Borewell,Sandy
100000005094,F005094,Puducherry,PDist31,7.12,Paddy,Rainfed,Sandy
100000005095,F005095,Bihar,BDist62,1.66,Paddy,Canal,Clay
100000005096,F005096,Manipur,MDist107,1.38,Paddy,Rainfed,Clay
100000005097,F005097,Andhra Pradesh,APDist63,3.71,Groundnut,Canal,Sandy
100000005098,F005098,Ladakh,LDist14,0.74,Potato,Canal,Loam
100000005099,F005099,Rajasthan,RDist136,0.99,Cotton,Rainfed,Loam
100000005100,F005100,Arunachal Pradesh,APDist13,1.92,Paddy,Rainfed,Clay
100000005101,F005101,Rajasthan,RDist126,4.15,Cotton,Rainfed,Loam
100000005102,F005102,Sikkim,SDist125,2.72,Potato,Canal,Sandy
100000005103,F005103,Punjab,PDist42,2.22,Wheat,Borewell,Sandy
100000005104,F005104,Tamil Nadu,TNDist82,1.94,Sugarcane,Borewell,Clay
100000005105,F005105,Telangana,TDist113,2.51,Paddy,Borewell,Clay
100000005106,F005106,Chandigarh,CDist31,2.14,Vegetables,Rainfed,Clay
100000005107,F005107,Andaman & Nicobar,A&NDist33,0.8,Paddy,Borewell,Loam
100000005108,F005108,Arunachal Pradesh,APDist96,1.89,Paddy,Canal,Sandy
100000005109,F005109,Chhattisgarh,CDist38,0.77,Maize,Canal,Loam
100000005110,F005110,Tripura,TDist39,1.94,Maize,Borewell,Clay
100000005111,F005111,Telangana,TDist51,1.24,Paddy,Rainfed,Sandy
100000005112,F005112,Uttarakhand,UDist53,13.89,Rice,Borewell,Clay
100000005113,F005113,Punjab,PDist111,1.76,Wheat,Borewell,Clay
100000005114,F005114,Tripura,TDist22,0.59,Maize,Borewell,Loam
100000005115,F005115,Punjab,PDist142,1.64,Paddy,Canal,Sandy
100000005116,F005116,Haryana,HDist98,2.76,Paddy,Borewell,Sandy
100000005117,F005117,Manipur,MDist59,6.95,Paddy,Canal,Sandy
100000005118,F005118,Meghalaya,MDist57,1.14,Paddy,Borewell,Loam
100000005119,F005119,Andaman & Nicobar,A&NDist40,0.51,Coconut,Canal,Clay
100000005120,F005120,Puducherry,PDist112,3.5,Paddy,Borewell,Loam
100000005121,F005121,Tripura,TDist42,0.6,Maize,Borewell,Loam
100000005122,F005122,Jammu & Kashmir,J&KDist8,1.29,Apple,Rainfed,Sandy
100000005123,F005123,Tamil Nadu,TNDist135,1.48,Paddy,Rainfed,Clay
100000005124,F005124,Jharkhand,JDist149,1.72,Paddy,Borewell,Loam
100000005125,F005125,Karnataka,KDist102,3.16,Paddy,Canal,Loam
100000005126,F005126,Himachal Pradesh,HPDist106,1.05,Apple,Canal,Sandy
100000005127,F005127,Madhya Pradesh,MPDist109,1.46,Soybean,Canal,Sandy
100000005128,F005128,Tripura,TDist17,1.8,Paddy,Borewell,Clay
100000005129,F005129,Karnataka,KDist69,2.05,Sugarcane,Borewell,Sandy
100000005130,F005130,Tripura,TDist35,1.97,Maize,Rainfed,Clay
100000005131,F005131,Karnataka,KDist3,2.58,Paddy,Borewell,Sandy
100000005132,F005132,Maharashtra,MDist140,3.58,Cotton,Canal,Sandy
100000005133,F005133,Tamil Nadu,TNDist70,2.49,Cotton,Borewell,Sandy
100000005134,F005134,Meghalaya,MDist35,2.62,Paddy,Borewell,Clay
100000005135,F005135,Tripura,TDist109,0.51,Paddy,Borewell,Loam
100000005136,F005136,West Bengal,WBDist122,1.9,Jute,Borewell,Loam
100000005137,F005137,Punjab,PDist55,2.67,Wheat,Canal,Sandy
100000005138,F005138,Delhi,DDist108,3.26,Vegetables,Rainfed,Sandy
100000005139,F005139,Andaman & Nicobar,A&NDist26,1.05,Paddy,Borewell,Loam
100000005140,F005140,Meghalaya,MDist123,1.08,Millet,Rainfed,Clay
100000005141,F005141,Sikkim,SDist65,1.15,Potato,Rainfed,Clay
100000005142,F005142,Meghalaya,MDist10,2.8,Paddy,Rainfed,Clay
100000005143,F005143,Tamil Nadu,TNDist113,4.17,Cotton,Canal,Clay
100000005144,F005144,Andaman & Nicobar,A&NDist114,1.32,Paddy,Rainfed,Clay
100000005145,F005145,Delhi,DDist131,3.77,Paddy,Borewell,Clay
100000005146,F005146,Rajasthan,RDist39,2.01,Wheat,Borewell,Loam
100000005147,F005147,Mizoram,MDist15,1.65,Maize,Rainfed,Clay
100000005148,F005148,Jammu & Kashmir,J&KDist7,1.54,Paddy,Borewell,Sandy
100000005149,F005149,Gujarat,GDist143,3.31,Cotton,Borewell,Sandy
100000005150,F005150,Uttarakhand,UDist100,2.36,Rice,Canal,Loam
100000005151,F005151,Himachal Pradesh,HPDist145,11.25,Apple,Canal,Clay
100000005152,F005152,Uttarakhand,UDist142,0.92,Wheat,Rainfed,Loam
100000005153,F005153,Bihar,BDist149,2.76,Wheat,Rainfed,Loam
100000005154,F005154,Karnataka,KDist20,1.19,Sugarcane,Canal,Sandy
100000005155,F005155,Jharkhand,JDist20,0.91,Maize,Rainfed,Clay
100000005156,F005156,Odisha,ODist92,1.81,Paddy,Canal,Loam
100000005157,F005157,Rajasthan,RDist122,2.03,Wheat,Borewell,Clay
100000005158,F005158,Andaman & Nicobar,A&NDist41,18.81,Paddy,Rainfed,Loam
100000005159,F005159,Andhra Pradesh,APDist130,1.57,Groundnut,Borewell,Sandy
100000005160,F005160,Jammu & Kashmir,J&KDist103,0.74,Paddy,Borewell,Loam
100000005161,F005161,Gujarat,GDist17,2.27,Groundnut,Borewell,Sandy
100000005162,F005162,Haryana,HDist9,0.35,Paddy,Borewell,Sandy
100000005163,F005163,Arunachal Pradesh,APDist80,1.69,Millet,Borewell,Clay
100000005164,F005164,Punjab,PDist82,1.85,Paddy,Borewell,Clay
100000005165,F005165,Madhya Pradesh,MPDist4,3.44,Soybean,Rainfed,Sandy
100000005166,F005166,Karnataka,KDist141,3.97,Paddy,Rainfed,Clay
100000005167,F005167,Puducherry,PDist48,1.22,Sugarcane,Canal,Sandy
100000005168,F005168,Bihar,BDist136,1.62,Maize,Borewell,Clay
100000005169,F005169,Karnataka,KDist6,0.99,Maize,Rainfed,Loam
100000005170,F005170,Meghalaya,MDist74,0.74,Paddy,Canal,Clay
100000005171,F005171,Manipur,MDist135,2.33,Paddy,Rainfed,Loam
100000005172,F005172,West Bengal,WBDist121,0.66,Maize,Canal,Clay
100000005173,F005173,Jammu & Kashmir,J&KDist124,1.31,Paddy,Borewell,Sandy
100000005174,F005174,Jharkhand,JDist20,0.82,Pulses,Borewell,Clay
100000005175,F005175,Arunachal Pradesh,APDist131,2.83,Paddy,Canal,Clay
100000005176,F005176,Karnataka,KDist92,7.7,Maize,Borewell,Clay
100000005177,F005177,Chandigarh,CDist133,0.64,Vegetables,Canal,Loam
100000005178,F005178,Chhattisgarh,CDist136,0.41,Paddy,Borewell,Clay
100000005179,F005179,Mizoram,MDist38,1.65,Paddy,Borewell,Clay
100000005180,F005180,Manipur,MDist132,1.85,Maize,Rainfed,Clay
100000005181,F005181,Arunachal Pradesh,APDist62,2.17,Millet,Borewell,Sandy
100000005182,F005182,Rajasthan,RDist121,1.27,Wheat,Canal,Sandy
100000005183,F005183,Maharashtra,MDist79,1.55,Cotton,Canal,Loam
100000005184,F005184,Jharkhand,JDist142,2.44,Paddy,Rainfed,Sandy
100000005185,F005185,Chandigarh,CDist8,4.19,Wheat,Rainfed,Sandy
100000005186,F005186,Delhi,DDist99,0.38,Vegetables,Borewell,Sandy
100000005187,F005187,Maharashtra,MDist52,1.36,Maize,Borewell,Clay
100000005188,F005188,Himachal Pradesh,HPDist14,2.16,Paddy,Borewell,Loam
100000005189,F005189,Mizoram,MDist113,0.87,Maize,Canal,Sandy
100000005190,F005190,Andaman & Nicobar,A&NDist112,7.28,Paddy,Canal,Clay
100000005191,F005191,Madhya Pradesh,MPDist140,1.1,Soybean,Rainfed,Sandy
100000005192,F005192,Manipur,MDist5,1.76,Maize,Rainfed,Sandy
100000005193,F005193,Gujarat,GDist73,2.84,Cotton,Borewell,Sandy
100000005194,F005194,Delhi,DDist53,1.14,Paddy,Rainfed,Clay
100000005195,F005195,Chhattisgarh,CDist127,0.42,Soybean,Canal,Loam
100000005196,F005196,Sikkim,SDist98,1.29,Potato,Rainfed,Sandy
100000005197,F005197,Telangana,TDist136,4.15,Cotton,Borewell,Loam
100000005198,F005198,West Bengal,WBDist119,1.39,Maize,Canal,Sandy
100000005199,F005199,Bihar,BDist14,0.93,Paddy,Borewell,Sandy
100000005200,F005200,Uttarakhand,UDist99,3.82,Rice,Canal,Loam
100000005201,F005201,Maharashtra,MDist128,1.4,Maize,Canal,Sandy
100000005202,F005202,Odisha,ODist20,1.21,Groundnut,Borewell,Sandy
100000005203,F005203,Tamil Nadu,TNDist114,2.05,Paddy,Canal,Loam
100000005204,F005204,Rajasthan,RDist69,3.38,Wheat,Canal,Sandy
100000005205,F005205,Haryana,HDist99,12.25,Cotton,Canal,Sandy
100000005206,F005206,Kerala,KDist37,3.53,Rubber,Canal,Sandy
100000005207,F005207,Puducherry,PDist106,4.61,Sugarcane,Borewell,Clay
100000005208,F005208,Andaman & Nicobar,A&NDist40,1.22,Paddy,Borewell,Clay
100000005209,F005209,Tamil Nadu,TNDist137,0.8,Paddy,Canal,Loam
100000005210,F005210,West Bengal,WBDist96,1.92,Maize,Rainfed,Clay
100000005211,F005211,Uttarakhand,UDist97,1.99,Wheat,Rainfed,Loam
100000005212,F005212,Andhra Pradesh,APDist21,0.77,Paddy,Rainfed,Loam
100000005213,F005213,Andhra Pradesh,APDist95,1.58,Paddy,Borewell,Clay
